id,date,barangay,crime_type,crime_count,latitude,longitude
2228,2022-06-23,BAGO OSHIRO,Vandalism,4,7.179507245289328,125.69578025058748
2229,2022-04-08,"MAGTUOD (BRGY IS NOW UNDER ps 16, DCPO)",Cyber Fraud,4,7.089171342312585,125.63420462240636
2230,2020-11-23,SUBASTA,Homicide,4,7.089975733452095,125.51707156487521
2231,2020-03-12,"BARANGAY 20-B (BRGY IS NOW UNDER PS 18, DCPO)",Identity Theft,4,7.222957959619481,125.57356917968382
2232,2022-01-11,MULIG,Hacking,5,7.014442850793506,125.67340254486493
2233,2020-11-30,ILANG,Illegal Drugs,5,7.270868498557596,125.56622978411875
2234,2020-07-16,"BALENGAENG (BRGY IS NOW UNDER PS 20, DCPO)",Illegal Drugs,5,7.255679162317354,125.45234954591939
2235,2023-12-15,LACSON,Identity Theft,2,7.200341404967922,125.51361100667435
2236,2023-06-09,"BAO ESCUELA (BRGY IS NOW UNDER PS 20, DCPO)",Murder,3,7.1779664710322155,125.65294345950893
2237,2023-07-11,ALAMBRE,Phishing,4,7.267690749441895,125.59326390479688
2238,2024-01-07,TORII (POB.),Illegal Drugs,4,7.055599053858614,125.59521731530015
2239,2020-07-05,"PACIANO BANGOY (BRGY IS NOW UNDER PS 18, DCPO)",Robbery,4,7.023690748657248,125.66004644570656
2240,2020-10-01,MARILOG,Online Scam,5,7.071853050972861,125.66819191723876
2241,2020-10-09,BARANGAY 14-B,Murder,5,7.238373483610057,125.67593777153384
2242,2021-04-21,TALOMO (POB.),Identity Theft,3,7.010401080017945,125.42845475797596
2243,2022-06-27,BAO JOAQUIN,Illegal Drugs,1,7.174842050525047,125.56323780058894
2244,2024-12-15,SALAYSAY,Assault,2,7.298631254857392,125.6221528563655
2245,2021-06-24,"BARANGAY 20-B (BRGY IS NOW UNDER PS 18, DCPO)",Physical Injury,4,7.256708828151262,125.62707805353811
2246,2020-05-06,"BAGO GALLERA (BRGY IS NOW UNDER PS 17, DCPO)",Illegal Drugs,5,7.156433706713076,125.582014860591
2247,2020-12-04,"DUMOY (BRGY IS NOW UNDER PS 17, DCPO)",Online Scam,5,7.019092272785993,125.4500362005551
2248,2021-06-11,SALUMAY,Cyberbullying,5,7.249412054315713,125.6392261661825
2249,2020-04-28,GUMITAN,Illegal Drugs,2,7.179693552453163,125.61603340005449
2250,2022-01-01,BARANGAY 39-D (POB.),Illegal Drugs,2,7.03447989911787,125.42584073146472
2251,2023-01-06,TAMUGAN,Cyber Fraud,2,7.028157185447006,125.53914294740231
2252,2021-04-22,"BAGO APLAYA (BRGY IS NOW UNDER PS 17, DCPO)",Cyber Fraud,4,7.272888045830977,125.45219321985654
2253,2021-10-11,TORII (POB.),Cyberbullying,5,7.200760078881423,125.5012431137139
2254,2024-01-15,TALOMO RIVER,Physical Injury,2,7.248786039795027,125.4054243276617
2255,2021-02-11,TAMBOBONG,Theft,1,7.26369367008468,125.52009896052323
2256,2021-01-07,"AGDAO PROPER (BRGY IS NOW UNDER PS 18, DCPO)",Identity Theft,1,7.1715317056144965,125.56496307634687
2257,2024-04-29,"AGDAO PROPER (BRGY IS NOW UNDER PS 18, DCPO)",Physical Injury,2,7.155233905526512,125.58587477784813
2258,2023-08-28,"DUTERTE (BRGY IS NOW UNDER PS 18, DCPO)",Robbery,4,7.129128223096297,125.59904710353862
2259,2020-05-15,VICENTE HIZON SR.,Vandalism,1,7.095083976337336,125.65088739393074
2260,2021-05-05,"BARANGAY 20-B (BRGY IS NOW UNDER PS 18, DCPO)",Phishing,4,7.130378788257613,125.46463887218272
2261,2024-04-13,"WAAN (BRGY UNDER ps 13, DCPO)",Murder,4,7.2321638967190465,125.43614454673154
2262,2020-06-26,BAGUIO PROPER,Online Scam,2,7.18057702930454,125.65546115156938
2263,2024-06-21,TALOMO (POB.),Cyberbullying,2,7.267756986986454,125.4469838444678
2264,2023-06-18,40-D BOLTON ISLA,Cyber Fraud,2,7.133014004313757,125.69242802440087
2265,2023-12-08,PAQUIBATO (POB.),Homicide,4,7.182126873615626,125.65276146881959
2266,2021-07-08,"DUTERTE (BRGY IS NOW UNDER PS 18, DCPO)",Cyber Fraud,2,7.189392265927596,125.55026298176688
2267,2024-10-25,"AGDAO PROPER (BRGY IS NOW UNDER PS 18, DCPO)",Cyber Fraud,5,7.177509148691898,125.69442642747661
2268,2024-10-12,GUMITAN,Cyberbullying,2,7.210790131925655,125.42921301873241
2269,2022-07-21,BARANGAY 23-C,Vandalism,5,7.071230040512442,125.49091972835254
2270,2022-12-17,"LOS AMIGOS (BRGY IS NOW UNDER PS 20, DCPO)",Physical Injury,5,7.153709133263737,125.59146732451218
2271,2024-04-22,FATIMA (BENOWANG),Cyber Fraud,5,7.031267440842504,125.50500206054195
2272,2023-10-12,BAGO OSHIRO,Vandalism,4,7.115353398293443,125.67851176559424
2273,2024-06-11,SALAYSAY,Carnapping,2,7.146300120586379,125.41968782645336
2274,2020-09-24,MALAGOS,Phishing,4,7.195667277863642,125.5648235496183
2275,2022-07-24,MALABOG,Assault,1,7.285159315775861,125.57725988021853
2276,2020-08-03,LASANG,Identity Theft,2,7.180195319964507,125.59581843713318
2277,2020-09-01,CAWAYAN,Hacking,3,7.223078174852968,125.47669986699955
2278,2021-12-24,TAMUGAN,Hacking,1,7.1518798178485605,125.50936992825596
2279,2024-01-22,"BAO ESCUELA (BRGY IS NOW UNDER PS 20, DCPO)",Hacking,1,7.190231209412899,125.6531041588995
2280,2020-12-11,LASANG,Assault,1,7.021279664840132,125.45848283069105
2281,2024-02-10,"BARANGAY 20-B (BRGY IS NOW UNDER PS 18, DCPO)",Cyberbullying,3,7.076317474252554,125.64806035415201
2282,2020-10-09,BARANGAY 28-C,Robbery,5,7.108555927961541,125.56879662687082
2283,2020-09-21,MATINA PANGI,Carnapping,2,7.141748006501954,125.62865625335823
2284,2022-12-02,76-A (BUCANA),Robbery,5,7.013694623650715,125.61408220987904
2285,2021-08-27,"ACACIA (BRGY UNDER PS 13, DCPO)",Cyberbullying,3,7.042007229265995,125.46225344861547
2286,2020-09-03,PANACAN,Robbery,3,7.083044292337392,125.57064382093017
2287,2022-11-30,BUHANGIN (POB.),Cyber Fraud,3,7.291459807270315,125.66031694584153
2288,2022-07-29,"BARANGAY 10-A (BRGY UNDER ps 14, DCPO)",Illegal Drugs,5,7.099404102130915,125.52963487104059
2289,2022-07-10,BARANGAY 28-C,Homicide,5,7.144612317433625,125.689977231067
2290,2023-04-04,PAMPANGA,Cyberbullying,1,7.0588293138215175,125.53566453003052
2291,2024-06-10,"ACACIA (BRGY UNDER PS 13, DCPO)",Cyber Fraud,4,7.183234021322731,125.44283569100037
2292,2023-11-08,"DUTERTE (BRGY IS NOW UNDER PS 18, DCPO)",Robbery,3,7.084204964654792,125.51683040402331
2293,2021-10-15,MAGSAYSAY,Cyberbullying,1,7.062097773531528,125.68551072191717
2294,2020-03-26,"ANGALAN (BRGY IS NOW UNDER PS 20, DCPO)",Murder,1,7.154971788533794,125.49591625480195
2295,2021-01-04,BAO JOAQUIN,Cyberbullying,2,7.001651739748127,125.66042944796013
2296,2023-03-01,"BAO ESCUELA (BRGY IS NOW UNDER PS 20, DCPO)",Identity Theft,4,7.002299209794767,125.66437520450457
2297,2023-05-19,"TIBULOY (BRGY IS NOW UNDER PS 19, DCPO)",Hacking,5,7.065720642730557,125.50505595729959
2298,2023-01-15,"BARANGAY 19-B (POB.) (BRGY UNDER ps 14, DCPO)",Theft,1,7.011016408750247,125.4249772974152
2299,2022-05-14,PAMPANGA,Phishing,5,7.0324077262392075,125.61736737274765
2300,2022-07-31,"ANGALAN (BRGY IS NOW UNDER PS 20, DCPO)",Hacking,4,7.101658194801625,125.4934536897042
2301,2023-05-24,BINUGAO,Vandalism,3,7.240775703873943,125.63487708427728
2302,2024-04-13,ILANG,Vandalism,5,7.17161459301079,125.53279645447813
2303,2023-12-02,BANGKAS HEIGHTS,Carnapping,1,7.153800317786925,125.5455800227028
2304,2020-08-19,VICENTE HIZON SR.,Carnapping,3,7.088046646962437,125.63337282202457
2305,2020-03-01,"TIBULOY (BRGY IS NOW UNDER PS 19, DCPO)",Illegal Drugs,2,7.279526115829845,125.51470899931849
2306,2024-05-24,"LOS AMIGOS (BRGY IS NOW UNDER PS 20, DCPO)",Identity Theft,1,7.119104512371157,125.53293820359688
2307,2020-03-16,"TALANDANG (BRGY IS NOW UNDER PS 20, DCPO)",Online Scam,3,7.026127830038732,125.51285714063089
2308,2022-10-23,BARANGAY 3-A (POB.),Murder,1,7.18511995483534,125.51020215458318
2309,2023-04-16,COMMUNAL,Hacking,5,7.0341515180429806,125.55778397307044
2310,2024-01-04,BARANGAY 3-A (POB.),Vandalism,2,7.103566942840508,125.64263983335034
2311,2021-03-14,BARANGAY 39-D (POB.),Carnapping,3,7.152223581615343,125.50853049357677
2312,2022-05-16,"BARANGAY 20-B (BRGY IS NOW UNDER PS 18, DCPO)",Phishing,3,7.262266757405553,125.55727641616133
2313,2023-12-23,BARANGAY 17-B,Homicide,1,7.148063974102035,125.60121819763279
2314,2023-02-18,BINUGAO,Physical Injury,2,7.210677629809499,125.4808318338911
2315,2024-03-28,"DUTERTE (BRGY IS NOW UNDER PS 18, DCPO)",Robbery,2,7.297845051699721,125.48325684147072
2316,2022-10-31,LASANG,Illegal Drugs,1,7.039446735969395,125.68002393810704
2317,2023-08-06,MALABOG,Robbery,5,7.082419457655856,125.61706037199933
2318,2022-06-24,PANALUM,Physical Injury,4,7.1183728226792935,125.573156002867
2319,2022-03-13,"MANUEL GUIANGA (BRGY IS NOW UNDER PS 20, DCPO)",Murder,5,7.126548453561649,125.59431601632619
2320,2022-01-18,BARANGAY 3-A (POB.),Robbery,1,7.123306322579664,125.40878983293103
2321,2022-08-05,SAN ISIDRO,Carnapping,4,7.272283300766967,125.58543088966852
2322,2020-11-21,CATALUNAN GRANDE,Homicide,1,7.214209793340057,125.55285266196726
2323,2023-04-14,BARANGAY 3-A (POB.),Assault,4,7.182371564227211,125.56372490393383
2324,2021-04-02,"BARANGAY 10-A (BRGY UNDER ps 14, DCPO)",Assault,1,7.092811815358835,125.50782714804924
2325,2022-02-04,SASA,Cyber Fraud,3,7.247137115266388,125.42444216931389
2326,2024-05-24,"LAPU-LAPU(BRGY IS NOW UNDER PS 18, DCPO)",Homicide,5,7.286518153445496,125.45800177008363
2327,2023-10-11,40-D BOLTON ISLA,Online Scam,2,7.246359484765068,125.68522341396381
2328,2022-04-16,MALAGOS,Vandalism,5,7.0004695315574414,125.52260986868129
2329,2023-01-24,LUBOGAN,Theft,3,7.190920411055022,125.54000494674926
2330,2023-02-23,"BARANGAY 9-A (POB.) (BRGY UNDER PS 14, DCPO)",Phishing,4,7.01534061443263,125.41581293695604
2331,2024-12-02,"LOS AMIGOS (BRGY IS NOW UNDER PS 20, DCPO)",Vandalism,4,7.077282166100116,125.4112698688632
2332,2022-01-04,SALOY,Carnapping,3,7.017857410104331,125.61515443411403
2333,2022-02-13,76-A BUCANA,Murder,1,7.181138635884817,125.56142839923633
2334,2020-09-26,TAMBOBONG,Identity Theft,1,7.205976974047782,125.55261179526488
2335,2023-01-10,FATIMA (BENOWANG),Cyberbullying,1,7.034346291419771,125.4729373591268
2336,2021-01-01,FATIMA (BENOWANG),Homicide,2,7.115151664913494,125.62342521948898
2337,2024-09-01,LACSON,Cyber Fraud,1,7.136870952686663,125.45047097373255
2338,2023-06-22,MALABOG,Identity Theft,4,7.110715906528275,125.45698042309832
2339,2022-05-28,"AQUINO (BRGY IS NOW UNDER PS 18, DCPO)",Theft,3,7.036307500145558,125.53821365140449
2340,2021-01-07,"TIBULOY (BRGY IS NOW UNDER PS 19, DCPO)",Identity Theft,2,7.125684337056242,125.4858839586336
2341,2022-02-15,SAN ISIDRO,Physical Injury,2,7.225353414342525,125.47423889436995
2342,2021-09-25,DALIAO,Robbery,5,7.021302299359976,125.593571293366
2343,2023-10-04,MALAGOS,Phishing,4,7.024054004224571,125.59529152356556
2344,2020-01-29,BARANGAY 26-C,Illegal Drugs,4,7.106431387550796,125.64735512093998
2345,2020-01-21,TAMAYONG,Phishing,2,7.282517713485677,125.5253125700919
2346,2024-05-10,MAHAYAG,Theft,4,7.2005717940168745,125.42192552730785
2347,2023-07-14,TUNGKALAN,Cyberbullying,3,7.203600987001769,125.48209991547644
2348,2023-04-01,"ANGALAN (BRGY IS NOW UNDER PS 20, DCPO)",Cyber Fraud,1,7.10857599725136,125.69400163895905
2349,2020-11-23,BARANGAY 22-C,Hacking,4,7.178098237362561,125.57887757256981
2350,2021-03-15,LACSON,Phishing,5,7.003039355208323,125.61292112544031
2351,2024-02-28,BARANGAY 27-C,Hacking,3,7.190828813922862,125.40220734888763
2352,2021-10-15,TAPAK,Theft,5,7.273986084272871,125.55546171965476
2353,2023-03-10,"LOS AMIGOS (BRGY IS NOW UNDER PS 20, DCPO)",Physical Injury,2,7.183772040503445,125.41125859725955
2354,2020-09-24,"BARANGAY 10-A (BRGY UNDER ps 14, DCPO)",Cyberbullying,5,7.262109578039904,125.57076906362744
2355,2020-07-06,76-A BUCANA,Murder,2,7.217191916639828,125.67623125489082
2356,2024-12-27,BARANGAY 5-A (POB.),Murder,2,7.036167524921107,125.69052573915013
2357,2024-01-23,DALIAO,Cyberbullying,5,7.270735992185752,125.56216580261668
2358,2021-06-11,MABUHAY,Robbery,5,7.019933153306733,125.53746144157567
2359,2022-04-03,SIRIB,Cyberbullying,4,7.160190241764329,125.68350512827455
2360,2023-01-20,ALAMBRE,Homicide,3,7.0426411371380375,125.60208294959901
2361,2022-06-28,TUNGKALAN,Physical Injury,4,7.003511983219271,125.41946978386153
2362,2021-02-16,TORII (POB.),Cyberbullying,3,7.126610278038291,125.53971767330026
2363,2021-05-24,SALAPAWAN,Phishing,1,7.088512212296247,125.4720735055393
2364,2024-06-13,BAGUIO PROPER,Hacking,4,7.145800148139281,125.54094129643461
2365,2020-01-20,BARANGAY 32-D,Physical Injury,3,7.173159966020365,125.53663967160192
2366,2020-09-29,BUDA,Online Scam,4,7.013121721692684,125.57464344084443
2367,2021-04-09,GUMALANG,Assault,2,7.036900988537123,125.50703114710478
2368,2020-10-30,TAPAK,Murder,1,7.167592718935127,125.44928113483678
2369,2021-04-06,BUNAWAN (POB.),Vandalism,4,7.102950205951798,125.55111583037699
2370,2022-10-25,SIRIB,Hacking,3,7.218752046264834,125.64906086530374
2371,2023-01-03,CALINAN (POB.),Murder,5,7.195687494577582,125.59920366842029
2372,2023-09-10,TAPAK,Theft,5,7.253681308896972,125.50151035977757
2373,2023-11-06,PAMPANGA,Cyberbullying,5,7.207747848000768,125.68065690682766
2374,2022-07-08,BAYABAS,Theft,3,7.128979323217044,125.67366227137475
2375,2024-09-13,PANACAN,Cyberbullying,1,7.20188998671833,125.46280451981524
2376,2021-07-18,BARANGAY 22-C,Online Scam,3,7.082614352276625,125.41182527553612
2377,2024-08-03,TUNGKALAN,Cyberbullying,3,7.0918940496334635,125.62239261250524
2378,2023-08-12,BARANGAY 26-C,Carnapping,5,7.236695547976238,125.64828307840475
2379,2024-05-08,TORII (POB.),Assault,4,7.1339258549204745,125.69035936978541
2380,2023-12-08,CABANTIAN,Online Scam,5,7.239514102155505,125.66695091822649
2381,2023-02-26,FATIMA (BENOWANG),Cyberbullying,1,7.246726712100483,125.58016043046193
2382,2023-06-10,"BARANGAY 9-A (POB.) (BRGY UNDER PS 14, DCPO)",Assault,3,7.2572687012983845,125.55901570176371
2383,2020-04-27,"MANDUG (BRGY UNDER PS 13, DCPO)",Hacking,4,7.274990570752362,125.40835231537878
2384,2023-01-06,"TALANDANG (BRGY IS NOW UNDER PS 20, DCPO)",Homicide,5,7.1292955661539885,125.47399693405343
2385,2021-12-16,TAMUGAN,Hacking,1,7.095660045496341,125.53788442551988
2386,2020-02-10,MARILOG,Identity Theft,4,7.174659623978234,125.58855117002507
2387,2023-04-07,LAMANAN,Homicide,1,7.1113517270312885,125.56717554999553
2388,2020-03-16,76-A (BUCANA),Illegal Drugs,2,7.18032225004007,125.62279079690451
2389,2022-05-17,CABANTIAN,Hacking,5,7.211675758793147,125.48393007926612
2390,2020-08-17,BUDA,Identity Theft,5,7.206521505547641,125.56948578229574
2391,2024-08-31,TIBUNGCO,Illegal Drugs,4,7.112365866106036,125.42644267301725
2392,2020-11-06,"CATALUNAN PEQUENO (BRGY IS NOW UNDER ps 17, DCPO)",Physical Injury,3,7.050058060509626,125.52409965707497
2393,2023-01-12,PANALUM,Carnapping,3,7.129158801538662,125.62504824988639
2394,2024-11-17,MALABOG,Cyber Fraud,1,7.042778243224572,125.60802025602872
2395,2023-02-16,MARILOG,Homicide,5,7.267029110555143,125.69719282115166
2396,2024-03-15,ULAS,Identity Theft,5,7.103763238221357,125.48336733779634
2397,2023-01-01,LAMANAN,Hacking,5,7.0463379241669974,125.5494567897522
2398,2024-03-27,VICENTE HIZON SR.,Online Scam,1,7.007634327971726,125.49885912413221
2399,2023-07-08,MINTAL,Robbery,4,7.193746715885945,125.53218093421776
2400,2022-10-23,SUAWAN (TULI),Cyber Fraud,3,7.191070695236423,125.65708503896082
2401,2021-02-02,"CATIGAN (BRGY IS NOW UNDER ps 19, DCPO)",Carnapping,5,7.102181249974388,125.60526272255655
2402,2022-02-14,"TIBULOY (BRGY IS NOW UNDER PS 19, DCPO)",Murder,4,7.021513566654296,125.66473235740428
2403,2021-01-01,TAMBOBONG,Carnapping,2,7.12288866846857,125.46105333249957
2404,2022-02-13,GUMITAN,Hacking,5,7.093365248519018,125.66200833535244
2405,2024-03-05,MINTAL,Cyberbullying,4,7.203136191920502,125.41792868225352
2406,2023-02-26,BAYABAS,Homicide,2,7.181733774835807,125.66657978413114
2407,2022-08-26,"LOS AMIGOS (BRGY IS NOW UNDER PS 20, DCPO)",Homicide,4,7.1093781184592615,125.49872213383823
2408,2022-05-16,SALAYSAY,Phishing,3,7.065367766276497,125.49437629002422
2409,2024-05-19,TIGATTO,Murder,5,7.296410789846678,125.55362657300961
2410,2023-03-19,"TIBULOY (BRGY IS NOW UNDER PS 19, DCPO)",Homicide,4,7.136200486358835,125.68220705631697
2411,2022-06-24,CATALUNAN GRANDE,Hacking,2,7.206482270734071,125.41433440940443
2412,2020-07-09,BARANGAY 37-D,Robbery,5,7.042165890273508,125.50566929252123
2413,2022-09-24,TACUNAN,Robbery,3,7.145676909897819,125.656971596605
2414,2023-12-31,BAGO OSHIRO,Physical Injury,1,7.00826101596084,125.51881634323064
2415,2021-02-20,ULAS,Identity Theft,4,7.151636535373135,125.45974706927913
2416,2020-01-19,"LAPU-LAPU(BRGY IS NOW UNDER PS 18, DCPO)",Hacking,2,7.28920522213531,125.52743825439943
2417,2020-10-09,"CENTRO (SAN JUAN) (BRGY IS NOW UNDER PS 18, DCPO)",Phishing,3,7.11526201389574,125.51566575044751
2418,2020-04-30,BARANGAY 32-D,Identity Theft,5,7.0116988037724735,125.67462486044002
2419,2021-10-24,BARANGAY 32-D,Murder,3,7.009286737275803,125.62858031272293
2420,2020-06-01,MABUHAY,Homicide,1,7.11639602798406,125.5515346667232
2421,2024-11-11,MAPI-ILA,Cyberbullying,2,7.048007480938958,125.69651117001648
2422,2022-03-26,BARANGAY 23-C,Theft,5,7.0070056288984555,125.53958325938278
2423,2024-03-07,BANGKAS HEIGHTS,Cyber Fraud,2,7.226864084185053,125.41747134924609
2424,2023-04-10,"BAGO APLAYA (BRGY IS NOW UNDER PS 17, DCPO)",Identity Theft,5,7.137556902664567,125.4786822965445
2425,2022-03-29,76-A (BUCANA),Robbery,1,7.086773431591796,125.5308211440658
2426,2022-08-10,"BARANGAY 19-B (POB.) (BRGY UNDER ps 14, DCPO)",Identity Theft,4,7.270024954904944,125.44707078724385
2427,2022-06-26,"SAN ANTONIO (BRGY IS NOW UNDER PS 18, DCPO)",Physical Injury,5,7.034841688060157,125.68426953789722
2428,2020-11-14,"AQUINO (BRGY IS NOW UNDER PS 18, DCPO)",Online Scam,2,7.2867756486865956,125.63005466934534
2429,2020-12-27,TALOMO RIVER,Identity Theft,1,7.094190015213206,125.48048616012834
2430,2022-07-25,TACUNAN,Carnapping,3,7.266521101692605,125.57724136005538
2431,2023-03-14,PAMPANGA,Vandalism,5,7.180882862943839,125.61643474713287
2432,2024-03-21,CARMEN,Identity Theft,5,7.2480122079224465,125.68238367867204
2433,2022-03-01,LAMANAN,Cyberbullying,4,7.295203948963139,125.66449060475263
2434,2023-12-02,40-D BOLTON ISLA,Assault,3,7.086521631345624,125.55455766784146
2435,2022-08-23,"BALIOK (BRGY IS NOW UNDER PS 17, DCPO)",Vandalism,1,7.288340645622278,125.6323957859379
2436,2023-04-17,COMMUNAL,Online Scam,5,7.116844568470726,125.56864342614828
2437,2021-10-26,ILANG,Carnapping,1,7.115653571421077,125.56581116701366
2438,2024-05-06,"MANUEL GUIANGA (BRGY IS NOW UNDER PS 20, DCPO)",Robbery,3,7.102116131276351,125.43442258750146
2439,2020-02-22,SASA,Physical Injury,3,7.162422282204275,125.43784129740484
2440,2022-07-28,BARANGAY 32-D,Hacking,4,7.046243512953546,125.55886008450675
2441,2024-05-23,BAGANIHAN,Carnapping,5,7.166113445607404,125.48065846349371
2442,2021-11-17,MABUHAY,Robbery,2,7.162511443723001,125.40631107073814
2443,2023-04-09,"LOS AMIGOS (BRGY IS NOW UNDER PS 20, DCPO)",Carnapping,5,7.228570543781461,125.61685176117007
2444,2020-06-05,SALUMAY,Cyberbullying,2,7.250094988581275,125.40974597900706
2445,2020-04-02,WINES,Homicide,2,7.132132405093727,125.57858305233123
2446,2024-09-17,TAMBOBONG,Robbery,5,7.090699974805448,125.5617581382382
2447,2020-10-22,TALOMO RIVER,Physical Injury,3,7.077800469195128,125.69064440717334
2448,2022-09-01,BARANGAY 22-C,Homicide,4,7.058387151011462,125.5452639418043
2449,2021-07-13,"TAGURANO (BRGY IS NOW UNDER PS 19, DCPO)",Illegal Drugs,1,7.017294274659707,125.41908043091334
2450,2023-01-01,CATALUNAN GRANDE,Robbery,3,7.102734393650414,125.56550639034194
2451,2020-01-06,"BAO ESCUELA (BRGY IS NOW UNDER PS 20, DCPO)",Identity Theft,4,7.081074307639235,125.65232885118483
2452,2021-05-11,BARANGAY 3-A (POB.),Physical Injury,2,7.289925215759922,125.69905478528443
2453,2023-07-03,74-A (MATINA CROSSING),Cyberbullying,2,7.167312647875013,125.52910295210673
2454,2021-02-19,LUBOGAN,Physical Injury,2,7.104183111709152,125.49608962274903
2455,2022-07-30,GUMITAN,Theft,5,7.174140280298109,125.6719959890856
2456,2023-01-28,"LOS AMIGOS (BRGY IS NOW UNDER PS 20, DCPO)",Phishing,1,7.041759010403709,125.45737263872284
2457,2020-07-21,"LOS AMIGOS (BRGY IS NOW UNDER PS 20, DCPO)",Carnapping,3,7.133213124760661,125.58462867450989
2458,2021-08-28,MAGSAYSAY,Robbery,4,7.187870296426319,125.52171432725429
2459,2022-03-28,76-A (BUCANA),Theft,5,7.146669349537735,125.41232470948667
2460,2021-12-26,PANALUM,Phishing,1,7.120533640196297,125.50418654229172
2461,2022-11-07,"BALENGAENG (BRGY IS NOW UNDER PS 20, DCPO)",Hacking,2,7.298154516669909,125.4795685567508
2462,2024-07-02,GUMALANG,Robbery,5,7.264094428644678,125.60582734618305
2463,2024-08-29,WANGAN,Carnapping,2,7.187021787447832,125.68463714930758
2464,2020-03-27,TORII (POB.),Hacking,4,7.1708132083546845,125.4804141562136
2465,2021-05-10,"ACACIA (BRGY UNDER PS 13, DCPO)",Homicide,2,7.186198143947375,125.64343978174551
2466,2020-11-02,SALAPAWAN,Cyberbullying,1,7.06039363234673,125.41660794508152
2467,2023-07-21,MARILOG,Vandalism,5,7.118541322979295,125.56143630301194
2468,2021-04-04,CARMEN,Phishing,4,7.01183785986727,125.42116501911298
2469,2022-01-07,CATALUNAN GRANDE,Theft,2,7.142663811246048,125.6802098973392
2470,2024-08-03,MULIG,Online Scam,2,7.162907375187299,125.62990538416722
2471,2022-12-16,CATALUNAN GRANDE,Hacking,4,7.068324920830963,125.59738497336139
2472,2021-05-01,CALINAN (POB.),Robbery,1,7.289208654149654,125.64716891448741
2473,2020-11-15,CABANTIAN,Vandalism,1,7.272836383281172,125.59425593867105
2474,2020-07-05,BAO JOAQUIN,Assault,3,7.216642970636771,125.69068331915228
2475,2021-09-26,"TAGURANO (BRGY IS NOW UNDER PS 19, DCPO)",Illegal Drugs,1,7.160015988629609,125.61418738435944
2476,2021-04-09,SALAPAWAN,Identity Theft,2,7.260990747894305,125.67739758287468
2477,2022-10-24,"BARANGAY 20-B (BRGY IS NOW UNDER PS 18, DCPO)",Robbery,3,7.039195703147039,125.55513956760319
2478,2021-12-19,BANTOL,Phishing,5,7.237152938282465,125.43511932389457
2479,2022-03-09,BANGKAS HEIGHTS,Carnapping,4,7.037446244190054,125.5584533164269
2480,2021-07-13,"MANDUG (BRGY UNDER PS 13, DCPO)",Murder,2,7.238263198764821,125.43806184841894
2481,2021-08-15,"BALIOK (BRGY IS NOW UNDER PS 17, DCPO)",Cyberbullying,3,7.082730270475407,125.57774804375292
2482,2022-08-24,"DUMOY (BRGY IS NOW UNDER PS 17, DCPO)",Identity Theft,1,7.263127174305456,125.54474791815831
2483,2021-02-27,BARANGAY 13-B,Physical Injury,1,7.283212628147619,125.58677261934984
2484,2020-06-09,TIGATTO,Hacking,4,7.044638790821534,125.40301409431646
2485,2021-08-07,"BARANGAY 8-A (POB.) (BRGY UNDER ps 14, DCPO)",Physical Injury,4,7.138802681519618,125.45845214749662
2486,2024-01-24,"TAGURANO (BRGY IS NOW UNDER PS 19, DCPO)",Murder,1,7.294296213448805,125.54739912957365
2487,2020-11-27,GUMITAN,Online Scam,1,7.145022230791944,125.68515106847674
2488,2022-11-29,74-A (MATINA CROSSING),Cyber Fraud,5,7.259064256754363,125.51508271210655
2489,2023-07-29,GUMALANG,Online Scam,1,7.176619456639396,125.52731160781609
2490,2020-08-23,BARANGAY 23-C,Assault,5,7.1125989723758805,125.61440882670199
2491,2020-07-13,PAQUIBATO (POB.),Identity Theft,1,7.085735066657761,125.58113782718584
2492,2021-09-30,"PACIANO BANGOY (BRGY IS NOW UNDER PS 18, DCPO)",Homicide,1,7.060966927325826,125.4896778450295
2493,2024-10-24,FATIMA (BENOWANG),Identity Theft,4,7.228539457413309,125.52324491867023
2494,2023-09-02,MALABOG,Identity Theft,3,7.115962152046908,125.46530993965717
2495,2023-09-11,LUBOGAN,Assault,5,7.153382638660225,125.68980643773907
2496,2021-05-21,WINES,Robbery,4,7.147697644000354,125.43919031446721
2497,2024-10-05,BAYABAS,Phishing,3,7.1731837087699395,125.51155103536993
2498,2021-11-22,MAGSAYSAY,Vandalism,4,7.259673143687365,125.40775169166601
2499,2023-11-10,ALAMBRE,Cyberbullying,5,7.294221803075029,125.46653384758007
2500,2023-12-23,BARANGAY 37-D,Online Scam,1,7.122275262572145,125.63414134151405
2501,2020-03-20,BARANGAY 38-D (OB.),Illegal Drugs,3,7.24825567663189,125.46035256968666
2502,2023-01-23,TALOMO RIVER,Cyber Fraud,1,7.229358338396415,125.42401902075869
2503,2023-10-13,BAGANIHAN,Theft,2,7.172058685436672,125.54233595395335
2504,2022-02-04,"BARANGAY 8-A (POB.) (BRGY UNDER ps 14, DCPO)",Phishing,3,7.28681414308358,125.40299077042036
2505,2020-01-19,"BARANGAY 8-A (POB.) (BRGY UNDER ps 14, DCPO)",Murder,2,7.060142354658521,125.4254298463279
2506,2023-09-15,MINTAL,Murder,4,7.032779263092887,125.6422877608689
2507,2024-12-10,PANACAN,Assault,2,7.2561885900866265,125.63144200345789
2508,2020-02-19,ULAS,Assault,5,7.131744944990125,125.67454164612147
